race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,jockey_place_rate_0,jockey_place_rate_1,jockey_place_rate_2,jockey_place_rate_3,jockey_place_rate_4,jockey_place_rate_5
230414M08,1,230414M08,2018104008,5553,1,3,65.5,7,7,34,,1,3,3,,446,-2,56,41.1,01:32.4,2023/4/14,301,8,8,曇,2,良,1,差し,0.24,0.233,0.271,0.263,0.289,0.3
230414M08,2,230414M08,2018100146,5635,2,3,28.3,5,6,35,,3,5,4,,435,-2,52,40.7,01:32.3,2023/4/14,301,8,8,曇,2,良,1,差し,0.16,0.167,0.186,0.225,0.244,0.26
230414M08,3,230414M08,2019101466,5521,3,4,20.6,4,5,37,,5,7,7,,398,1,54,40.1,01:32.1,2023/4/14,301,8,8,曇,2,良,1,追込,0.3,0.35,0.343,0.338,0.356,0.37
230414M08,4,230414M08,2017102386,a0162,4,4,41.1,6,8,29,,8,8,8,,478,-1,56,40.6,01:32.8,2023/4/14,301,8,8,曇,2,良,1,追込,0.36,0.4,0.386,0.412,0.411,0.43
230414M08,5,230414M08,2018103390,a027b,5,3,7.7,3,2,46,,7,6,6,,434,7,54,39.1,01:31.3,2023/4/14,301,8,8,曇,2,良,1,差し,0.36,0.383,0.371,0.388,0.378,0.36
230414M08,6,230414M08,2015101749,5634,6,1,4.6,2,3,45,,4,1,1,,520,-1,56,39.8,01:31.4,2023/4/14,301,8,8,曇,2,良,1,逃げ,0.18,0.267,0.271,0.25,0.222,0.22
230414M08,7,230414M08,2017100344,a0512,7,3,85.6,8,4,40,,2,4,5,,402,0,51,40.4,01:31.8,2023/4/14,301,8,8,曇,2,良,1,差し,,,,,,
230414M08,8,230414M08,2017105951,5558,8,3,1.2,1,1,53,,6,2,2,,457,-1,54,39,01:30.7,2023/4/14,301,8,8,曇,2,良,1,差し,0.52,0.567,0.543,0.537,0.556,0.55
230414M11,1,230414M11,2020100465,5521,1,4,12.3,7,7,37,,2,4,5,,444,3,56,40.6,01:32.1,2023/4/14,301,8,11,曇,2,良,1,追込,0.28,0.35,0.343,0.338,0.356,0.37
230414M11,2,230414M11,2020101267,5171,2,3,3.2,2,2,44,,1,1,1,,468,-2,56,40.2,01:31.5,2023/4/14,301,8,11,曇,2,良,1,差し,0.54,0.567,0.557,0.55,0.522,0.53
230414M11,3,230414M11,2020102474,410,3,4,9,5,8,20,,8,8,8,,477,4,56,41,01:33.6,2023/4/14,301,8,11,曇,2,良,1,追込,0.32,0.317,0.329,0.325,0.344,0.36
230414M11,4,230414M11,2020102534,5634,4,3,7.2,4,5,39,,7,6,6,,418,-6,56,39.8,01:31.9,2023/4/14,301,8,11,曇,2,良,1,差し,0.2,0.267,0.286,0.263,0.233,0.23
230414M11,5,230414M11,2020104170,5553,5,3,7.1,3,1,45,,5,3,3,,464,3,56,39.8,01:31.4,2023/4/14,301,8,11,曇,2,良,1,差し,0.22,0.217,0.271,0.263,0.289,0.29
230414M11,6,230414M11,2020104026,5638,6,3,42.8,8,3,43,,6,4,4,,405,1,54,39.9,01:31.6,2023/4/14,301,8,11,曇,2,良,1,差し,0.28,0.25,0.3,0.287,0.3,0.31
230414M11,7,230414M11,2020105662,5558,7,3,10.3,6,6,38,,4,7,7,,401,-4,54,39.9,0:01:32,2023/4/14,301,8,11,曇,2,良,1,差し,0.52,0.55,0.529,0.537,0.567,0.54
230414M11,8,230414M11,2020101672,5053,8,3,2.7,1,4,43,,3,2,2,,437,-5,54,40.1,01:31.6,2023/4/14,301,8,11,曇,2,良,1,差し,0.52,0.5,0.486,0.487,0.489,0.47
230415C01,1,230415C01,2020100814,5564,1,4,52.6,8,8,-23,,8,8,8,8,394,5,54,40.5,01:27.8,2023/4/15,501,8,1,曇,2,不,4,追込,0.22,0.2,0.171,0.163,0.167,0.16
230415C01,2,230415C01,2020105445,5617,2,3,16.2,6,3,-11,,5,5,4,4,405,8,51,40,01:26.8,2023/4/15,501,8,1,曇,2,不,4,差し,0.08,0.1,0.1,0.087,0.089,0.08
230415C01,3,230415C01,2020107201,a0270,3,2,2.4,1,5,-22,,3,2,6,5,422,1,54,40.9,01:27.7,2023/4/15,501,8,1,曇,2,不,4,先行,0.44,0.4,0.371,0.375,0.378,0.39
230415C01,4,230415C01,2020105515,a023d,4,4,9.4,4,7,-22,,6,4,7,6,426,-2,56,40.9,01:27.7,2023/4/15,501,8,1,曇,2,不,4,追込,0.12,0.117,0.114,0.1,0.089,0.08
230415C01,5,230415C01,2020106240,a01ef,5,3,17.9,7,6,-22,,7,7,5,7,403,6,54,41,01:27.7,2023/4/15,501,8,1,曇,2,不,4,差し,0.08,0.1,0.114,0.125,0.133,0.17
230415C01,6,230415C01,2020104445,a0258,6,3,3.8,3,4,-18,,4,6,3,3,453,1,54,40.8,01:27.4,2023/4/15,501,8,1,曇,2,不,4,差し,0.22,0.267,0.271,0.275,0.267,0.28
230415C01,7,230415C01,2020200001,5572,7,1,3.8,2,1,5,,1,1,1,1,504,0,56,39.3,01:25.5,2023/4/15,501,8,1,曇,2,不,4,逃げ,0.26,0.267,0.229,0.263,0.256,0.26
230415C01,8,230415C01,2020100452,a01bb,8,4,13.3,5,2,-11,,2,3,2,2,461,5,54,40.3,01:26.8,2023/4/15,501,8,1,曇,2,不,4,追込,0.2,0.183,0.186,0.175,0.211,0.21
230415C02,1,230415C02,2020102933,5640,1,3,1.3,1,1,26,,1,1,1,1,437,2,54,38.8,01:23.7,2023/4/15,501,8,2,曇,2,不,4,差し,0.58,0.567,0.6,0.6,0.611,0.63
230415C02,2,230415C02,2020104492,a0270,2,4,41.4,5,4,11,,3,3,4,3,466,0,54,39.8,0:01:25,2023/4/15,501,8,2,曇,2,不,4,追込,0.42,0.4,0.371,0.375,0.378,0.39
230415C02,3,230415C02,2020104711,5615,3,3,41.4,5,5,7,,6,6,7,5,423,6,54,39.6,01:25.3,2023/4/15,501,8,2,曇,2,不,4,差し,0.22,0.233,0.257,0.275,0.267,0.28
230415C02,4,230415C02,2020107193,a01ef,4,3,84,8,3,17,,2,2,2,2,432,6,54,39.4,01:24.5,2023/4/15,501,8,2,曇,2,不,4,差し,0.08,0.1,0.114,0.125,0.133,0.17
230415C02,5,230415C02,2020106001,a0258,5,4,80,7,7,3,,5,5,5,6,443,0,56,40.1,01:25.6,2023/4/15,501,8,2,曇,2,不,4,追込,0.22,0.267,0.257,0.275,0.256,0.27
230415C02,6,230415C02,2020105220,5610,6,4,3.5,2,8,1,,7,7,6,8,483,2,53,40.2,01:25.8,2023/4/15,501,8,2,曇,2,不,4,追込,0.36,0.333,0.3,0.338,0.311,0.29
230415C02,7,230415C02,2020104683,5564,7,4,40.1,4,2,17,,4,4,3,4,414,-2,56,39.2,01:24.5,2023/4/15,501,8,2,曇,2,不,4,追込,0.22,0.2,0.171,0.163,0.167,0.16
230415C02,8,230415C02,2020101971,5572,8,3,6.6,3,6,6,,8,8,8,7,467,2,56,39.3,01:25.4,2023/4/15,501,8,2,曇,2,不,4,差し,0.28,0.283,0.243,0.275,0.267,0.26
230415C10,1,230415C10,2016104569,a01ef,1,4,142.6,8,8,23,,8,8,8,8,466,-2,56,39.7,01:30.7,2023/4/15,502,8,10,曇,2,不,4,追込,0.1,0.1,0.114,0.125,0.133,0.16
230415C10,2,230415C10,2017101365,5640,2,3,23,6,6,40,,7,6,6,6,514,-4,56,38.8,01:29.1,2023/4/15,502,8,10,曇,2,不,4,差し,0.54,0.533,0.571,0.6,0.611,0.62
230415C10,3,230415C10,2012103538,5615,3,3,86.9,7,7,37,,6,7,7,7,526,-5,56,38.9,01:29.4,2023/4/15,502,8,10,曇,2,不,4,差し,0.2,0.25,0.243,0.275,0.289,0.28
230415C10,4,230415C10,2016105172,a03e2,4,3,3.9,2,4,47,,3,3,3,3,497,-3,56,39.5,01:28.5,2023/4/15,502,8,10,曇,2,不,4,差し,0.3,0.383,0.386,0.388,0.389,0.38
230415C10,5,230415C10,2015103675,a0270,5,3,1.7,1,1,52,,5,5,5,4,476,-1,56,38.5,01:28.1,2023/4/15,502,8,10,曇,2,不,4,差し,0.38,0.4,0.371,0.375,0.356,0.37
230415C10,6,230415C10,2018110127,a0258,6,2,16,5,2,52,,1,1,1,1,507,-6,56,39.4,01:28.1,2023/4/15,502,8,10,曇,2,不,4,先行,0.2,0.25,0.257,0.25,0.256,0.26
230415C10,7,230415C10,2016109024,5074,7,3,4.2,3,5,43,,4,4,4,5,531,5,56,39.4,01:28.9,2023/4/15,502,8,10,曇,2,不,4,差し,0.46,0.55,0.543,0.562,0.544,0.55
230415C10,8,230415C10,2016101848,5610,8,2,13.2,4,3,48,,2,2,2,2,483,-1,55,39.6,01:28.4,2023/4/15,502,8,10,曇,2,不,4,先行,0.36,0.35,0.314,0.338,0.322,0.3
230416C04,1,230416C04,2019107073,5564,1,3,117.3,8,5,4,,7,7,7,6,444,-4,56,39.7,01:25.9,2023/4/16,501,8,4,曇,2,不,4,差し,0.26,0.233,0.214,0.188,0.178,0.18
230416C04,2,230416C04,2017105721,a0256,2,3,18.5,3,4,9,,4,3,3,3,471,8,56,41,01:25.5,2023/4/16,501,8,4,曇,2,不,4,差し,0.08,0.067,0.057,0.05,0.044,0.06
230416C04,3,230416C04,2016106484,5615,3,2,44.9,5,6,-1,,2,4,4,4,480,6,54,41.5,01:26.3,2023/4/16,501,8,4,曇,2,不,4,先行,0.2,0.25,0.257,0.287,0.289,0.28
230416C04,4,230416C04,2014102086,5610,4,4,115.2,7,8,-9,,8,8,8,8,438,-3,53,40.3,0:01:27,2023/4/16,501,8,4,曇,2,不,4,追込,0.4,0.4,0.357,0.338,0.356,0.33
230416C04,5,230416C04,2017106185,5074,5,4,1.2,1,1,39,,3,2,2,1,503,13,56,38.7,0:01:23,2023/4/16,501,8,4,曇,2,不,4,追込,0.5,0.533,0.557,0.562,0.556,0.56
230416C04,6,230416C04,2019102589,a0258,6,2,19.6,4,3,12,,6,5,5,5,496,-14,54,39.7,01:25.2,2023/4/16,501,8,4,曇,2,不,4,先行,0.2,0.233,0.257,0.263,0.267,0.26
230416C04,7,230416C04,2019105929,a0270,7,4,101.3,6,7,-1,,5,6,6,7,455,-1,54,40.5,01:26.3,2023/4/16,501,8,4,曇,2,不,4,追込,0.36,0.4,0.371,0.375,0.356,0.37
230416C04,8,230416C04,2019104106,5640,8,2,3.6,2,2,32,,1,1,1,2,448,4,54,39.5,01:23.6,2023/4/16,501,8,4,曇,2,不,4,先行,0.56,0.55,0.557,0.6,0.611,0.62
230416C10,1,230416C10,2017104818,a0270,1,3,26.8,4,8,17,,4,4,7,8,459,-5,56,41.5,0:01:46,2023/4/16,503,8,10,小雨,3,不,4,差し,0.28,0.35,0.371,0.35,0.356,0.34
230416C10,2,230416C10,2019103928,5496,2,3,48.1,6,1,58,,1,1,1,1,465,-1,54,39.3,01:41.7,2023/4/16,503,8,10,小雨,3,不,4,差し,0.28,0.3,0.3,0.287,0.267,0.27
230416C10,3,230416C10,2016100661,5481,3,3,1.6,1,1,58,,2,2,2,2,465,-4,56,37.8,01:41.7,2023/4/16,503,8,10,小雨,3,不,4,差し,0.3,0.25,0.271,0.287,0.3,0.32
230416C10,4,230416C10,2015100823,a01bb,4,3,128.5,7,6,28,,3,3,4,5,473,0,54,40.7,01:44.8,2023/4/16,503,8,10,小雨,3,不,4,差し,0.2,0.233,0.214,0.212,0.2,0.22
230416C10,5,230416C10,2014103429,5572,5,4,149.8,8,5,30,,8,8,8,7,459,-1,55,39.6,01:44.6,2023/4/16,503,8,10,小雨,3,不,4,追込,0.28,0.233,0.243,0.237,0.256,0.24
230416C10,6,230416C10,2017101491,a0258,6,3,31,5,4,41,,7,6,5,4,511,-3,56,39.1,01:43.5,2023/4/16,503,8,10,小雨,3,不,4,差し,0.24,0.25,0.286,0.287,0.289,0.28
230416C10,7,230416C10,2015101796,a01ad,7,3,3.5,2,3,52,,5,5,3,3,471,1,55,38.2,01:42.4,2023/4/16,503,8,10,小雨,3,不,4,差し,0.38,0.367,0.371,0.388,0.367,0.34
230416C10,8,230416C10,2017102164,a02f8,8,3,3.7,3,7,25,,6,7,6,6,466,6,56,40.7,01:45.2,2023/4/16,503,8,10,小雨,3,不,4,差し,0.4,0.367,0.329,0.325,0.322,0.31
230416C11,1,230416C11,2017100035,5536,1,3,1.6,1,1,48,,3,3,2,1,517,-2,56,38.4,01:42.8,2023/4/16,503,8,11,小雨,3,不,4,差し,0.44,0.45,0.429,0.438,0.456,0.48
230416C11,2,230416C11,2015104091,a02f8,2,4,50.1,6,6,32,,7,6,6,7,491,4,56,38.6,01:44.4,2023/4/16,503,8,11,小雨,3,不,4,追込,0.4,0.367,0.329,0.325,0.322,0.31
230416C11,3,230416C11,2012105988,a01ef,3,4,165.2,8,5,33,,5,5,5,5,494,7,56,39.1,01:44.3,2023/4/16,503,8,11,小雨,3,不,4,追込,0.12,0.133,0.129,0.138,0.156,0.16
230416C11,4,230416C11,2013110062,5496,4,2,13.2,4,3,36,,2,2,3,2,475,0,56,39.6,0:01:44,2023/4/16,503,8,11,小雨,3,不,4,先行,0.3,0.317,0.3,0.3,0.278,0.28
230416C11,5,230416C11,2018103221,5299,5,3,3,2,7,32,,8,8,8,8,524,9,56,38.2,01:44.4,2023/4/16,503,8,11,小雨,3,不,4,差し,0.7,0.667,0.643,0.662,0.644,0.63
230416C11,6,230416C11,2016104855,a01ad,6,2,7.2,3,4,34,,1,1,1,4,491,-2,56,39.8,01:44.2,2023/4/16,503,8,11,小雨,3,不,4,先行,0.38,0.367,0.371,0.4,0.378,0.35
230416C11,7,230416C11,2018101881,a01bb,7,3,18.9,5,8,28,,6,7,7,6,496,-2,56,39,01:44.8,2023/4/16,503,8,11,小雨,3,不,4,差し,0.2,0.233,0.214,0.212,0.2,0.21
230416C11,8,230416C11,2014103268,5572,8,4,67.5,7,2,41,,4,4,4,3,496,1,56,38.9,01:43.5,2023/4/16,503,8,11,小雨,3,不,4,追込,0.28,0.233,0.243,0.237,0.244,0.24
230416G01,1,230416G01,2019106301,5579,1,3,20.3,3,5,22,,7,6,6,5,441,0,56,39.9,01:33.1,2023/4/16,602,8,1,曇,2,不,4,差し,0.28,0.3,0.314,0.325,0.311,0.33
230416G01,2,230416G01,2016101832,5657,2,3,88.5,7,8,15,,6,7,7,8,482,-9,53,40.2,01:33.7,2023/4/16,602,8,1,曇,2,不,4,差し,,,,,,
230416G01,3,230416G01,2019107002,5587,3,4,29.8,4,4,25,,8,8,8,7,401,-2,54,38.8,01:32.9,2023/4/16,602,8,1,曇,2,不,4,追込,0.28,0.267,0.286,0.3,0.278,0.3
230416G01,4,230416G01,2019106543,5229,4,2,3.4,2,2,39,,1,1,1,2,496,-1,56,39.7,01:31.6,2023/4/16,602,8,1,曇,2,不,4,先行,0.6,0.583,0.571,0.55,0.544,0.55
230416G01,5,230416G01,2018103794,5501,5,3,36.9,5,3,38,,3,3,3,3,507,-2,54,39.5,01:31.7,2023/4/16,602,8,1,曇,2,不,4,差し,0.26,0.3,0.329,0.325,0.322,0.37
230416G01,6,230416G01,2018101094,5656,6,3,152.4,8,7,22,,5,5,5,6,412,0,52,40.2,01:33.1,2023/4/16,602,8,1,曇,2,不,4,差し,0.14,0.15,0.186,0.188,0.167,0.19
230416G01,7,230416G01,2019103462,5609,7,3,45.2,6,6,22,,2,2,4,4,477,7,56,41,01:33.1,2023/4/16,602,8,1,曇,2,不,4,差し,0.42,0.383,0.357,0.362,0.389,0.38
230416G01,8,230416G01,2019106166,5478,8,3,1.2,1,1,46,,4,4,2,1,491,10,54,38.6,0:01:31,2023/4/16,602,8,1,曇,2,不,4,差し,0.44,0.417,0.386,0.412,0.433,0.44
230416S01,1,230416S01,2019103916,5463,1,1,2.8,2,1,26,,1,1,,,457,31,54,37,00:52.1,2023/4/16,700,8,1,曇,2,重,3,逃げ,0.36,0.383,0.371,0.375,0.389,0.39
230416S01,2,230416S01,2019101553,5119,2,3,5.6,3,5,10,,4,2,,,500,13,56,37.3,00:52.9,2023/4/16,700,8,1,曇,2,重,3,差し,0.3,0.283,0.286,0.263,0.278,0.28
230416S01,3,230416S01,2019104724,5591,3,3,11.8,6,3,16,,4,5,,,420,-7,54,37,00:52.6,2023/4/16,700,8,1,曇,2,重,3,差し,0.3,0.283,0.286,0.275,0.289,0.29
230416S01,4,230416S01,2019103145,5571,4,2,8.3,4,4,12,,2,2,,,447,8,54,37.5,00:52.8,2023/4/16,700,8,1,曇,2,重,3,先行,0.16,0.183,0.171,0.175,0.167,0.19
230416S01,5,230416S01,2014109022,5552,5,3,121.6,8,8,-6,,6,7,,,484,-2,56,38.2,00:53.7,2023/4/16,700,8,1,曇,2,重,3,差し,0.42,0.417,0.429,0.425,0.4,0.37
230416S01,6,230416S01,2019102776,5577,6,3,68.3,7,7,-4,,8,8,,,462,1,54,37,00:53.6,2023/4/16,700,8,1,曇,2,重,3,差し,0.26,0.25,0.243,0.263,0.278,0.25
230416S01,7,230416S01,2018103747,5560,7,3,2.5,1,2,22,,3,4,,,482,8,54,36.9,00:52.3,2023/4/16,700,8,1,曇,2,重,3,差し,0.16,0.217,0.214,0.212,0.2,0.2
230416S01,8,230416S01,2015100567,a03fd,8,3,9.8,5,6,2,,7,6,,,472,3,52,37.4,00:53.3,2023/4/16,700,8,1,曇,2,重,3,差し,0.24,0.233,0.243,0.225,0.222,0.21
230416S08,1,230416S08,2017102609,5119,1,2,25.1,7,8,34,,8,8,,,463,-3,54,35.7,00:51.7,2023/4/16,700,8,8,曇,2,重,3,先行,0.26,0.3,0.271,0.263,0.278,0.27
230416S08,2,230416S08,2014110111,5552,2,3,15.4,5,4,50,,5,5,,,509,-6,56,35.5,00:50.9,2023/4/16,700,8,8,曇,2,重,3,差し,0.4,0.417,0.429,0.425,0.411,0.39
230416S08,3,230416S08,2013102729,5463,3,3,47.9,8,6,44,,6,6,,,485,-6,56,35.6,00:51.2,2023/4/16,700,8,8,曇,2,重,3,差し,0.44,0.433,0.414,0.4,0.411,0.41
230416S08,4,230416S08,2018105445,5560,4,3,21.2,6,7,38,,7,7,,,435,-1,54,35.6,00:51.5,2023/4/16,700,8,8,曇,2,重,3,差し,0.18,0.217,0.229,0.225,0.211,0.21
230416S08,5,230416S08,2018101533,5294,5,3,3.1,2,2,54,,2,2,,,500,-8,56,35.8,00:50.7,2023/4/16,700,8,8,曇,2,重,3,差し,0.4,0.4,0.357,0.388,0.4,0.4
230416S08,6,230416S08,2015101387,a01e8,6,2,2.4,1,1,60,,1,1,,,492,-4,56,35.6,00:50.4,2023/4/16,700,8,8,曇,2,重,3,先行,0.42,0.433,0.443,0.45,0.478,0.47
230416S08,7,230416S08,2015100008,5542,7,3,5.2,3,3,50,,3,2,,,488,-2,57,35.8,00:50.9,2023/4/16,700,8,8,曇,2,重,3,差し,0.4,0.383,0.371,0.388,0.422,0.42
230416S08,8,230416S08,2019106786,5300,8,2,6.1,4,5,48,,4,4,,,434,0,54,35.7,0:00:51,2023/4/16,700,8,8,曇,2,重,3,先行,0.22,0.217,0.214,0.212,0.211,0.22
230417M06,1,230417M06,2018102314,a0512,1,3,18.8,6,8,-14,,1,5,8,,448,4,53,45.3,01:52.2,2023/4/17,302,8,6,晴,1,稍,2,差し,,,,,,
230417M06,2,230417M06,2019102069,5558,2,2,2.1,1,7,-8,,4,5,7,,433,-7,54,43.8,01:51.6,2023/4/17,302,8,6,晴,1,稍,2,先行,0.48,0.517,0.529,0.525,0.556,0.53
230417M06,3,230417M06,2016104960,5637,3,3,7.4,5,5,18,,5,7,5,,471,1,51,41,01:48.9,2023/4/17,302,8,6,晴,1,稍,2,差し,0.34,0.367,0.329,0.312,0.322,0.33
230417M06,4,230417M06,2018100507,a0292,4,3,25.7,7,4,23,,6,4,3,,424,-4,54,40.6,01:48.4,2023/4/17,302,8,6,晴,1,稍,2,差し,0.12,0.183,0.2,0.188,0.178,0.17
230417M06,5,230417M06,2019104784,5088,5,4,61.1,8,6,3,,8,3,6,,421,4,54,43.1,01:50.5,2023/4/17,302,8,6,晴,1,稍,2,追込,0.36,0.367,0.371,0.4,0.367,0.38
230417M06,6,230417M06,2016100679,5632,6,4,7.2,4,2,28,,7,8,4,,428,-1,53,39.7,01:47.9,2023/4/17,302,8,6,晴,1,稍,2,追込,0.18,0.2,0.2,0.2,0.211,0.23
230417M06,7,230417M06,2018105543,a027b,7,4,5,3,1,28,,2,1,1,,475,-4,56,40.8,01:47.9,2023/4/17,302,8,6,晴,1,稍,2,追込,0.4,0.383,0.4,0.375,0.4,0.39
230417M06,8,230417M06,2017102099,a0162,8,3,4.8,2,3,26,,3,2,2,,452,1,54,40.9,01:48.1,2023/4/17,302,8,6,晴,1,稍,2,差し,0.32,0.383,0.4,0.388,0.411,0.4
230417M11,1,230417M11,2018102544,5521,1,4,36.4,7,8,21,,7,8,8,,435,-2,56,42,01:48.6,2023/4/17,302,8,11,晴,1,稍,2,追込,0.3,0.3,0.329,0.325,0.322,0.34
230417M11,2,230417M11,2019106088,5370,2,2,1.6,1,1,50,,3,3,3,,463,-14,56,41.2,01:45.7,2023/4/17,302,8,11,晴,1,稍,2,先行,0.38,0.417,0.386,0.388,0.378,0.35
230417M11,3,230417M11,2018102820,5088,3,2,56.6,8,5,41,,4,4,6,,478,1,56,41.7,01:46.6,2023/4/17,302,8,11,晴,1,稍,2,先行,0.34,0.333,0.357,0.375,0.356,0.36
230417M11,4,230417M11,2018100576,5558,4,3,4.2,2,2,47,,6,6,4,,455,-2,54,40,0:01:46,2023/4/17,302,8,11,晴,1,稍,2,差し,0.48,0.5,0.543,0.537,0.544,0.54
230417M11,5,230417M11,2018101982,5637,5,2,13.1,6,7,37,,1,1,2,,465,-1,51,42.8,0:01:47,2023/4/17,302,8,11,晴,1,稍,2,先行,0.38,0.35,0.343,0.338,0.333,0.33
230417M11,6,230417M11,2018106306,5635,6,2,9.9,3,3,47,,2,2,1,,482,3,54,41.7,0:01:46,2023/4/17,302,8,11,晴,1,稍,2,先行,0.2,0.183,0.2,0.225,0.256,0.25
230417M11,7,230417M11,2018104385,5368,7,3,11.9,5,4,45,,8,7,7,,478,1,56,39.6,01:46.2,2023/4/17,302,8,11,晴,1,稍,2,差し,0.24,0.283,0.271,0.25,0.267,0.27
230417M11,8,230417M11,2017103888,410,8,3,9.9,4,6,40,,5,5,5,,497,3,56,41,01:46.7,2023/4/17,302,8,11,晴,1,稍,2,差し,0.36,0.333,0.329,0.338,0.356,0.36
230417S02,1,230417S02,2019105864,5560,1,2,29.6,5,8,-1,,7,8,,,457,2,56,37.9,00:53.6,2023/4/17,700,8,2,曇,2,稍,2,先行,0.18,0.183,0.2,0.212,0.2,0.19
230417S02,2,230417S02,2017101545,5119,2,3,54.2,7,4,17,,8,7,,,416,-3,54,36.6,00:52.7,2023/4/17,700,8,2,曇,2,稍,2,差し,0.26,0.3,0.271,0.263,0.267,0.27
230417S02,3,230417S02,2018100802,5577,3,3,66.3,8,6,11,,4,6,,,442,1,54,37.6,0:00:53,2023/4/17,700,8,2,曇,2,稍,2,差し,0.26,0.267,0.257,0.25,0.267,0.28
230417S02,4,230417S02,2017100608,5591,4,3,3.7,2,2,31,,6,4,,,458,-1,56,36.1,0:00:52,2023/4/17,700,8,2,曇,2,稍,2,差し,0.3,0.317,0.286,0.287,0.278,0.28
230417S02,5,230417S02,2019104252,5490,5,3,41.6,6,5,13,,5,5,,,443,3,54,37.4,00:52.9,2023/4/17,700,8,2,曇,2,稍,2,差し,0.42,0.417,0.4,0.412,0.4,0.42
230417S02,6,230417S02,2017104589,5300,6,1,14.6,4,7,3,,2,2,,,449,0,56,38.5,00:53.4,2023/4/17,700,8,2,曇,2,稍,2,逃げ,0.24,0.2,0.2,0.212,0.211,0.23
230417S02,7,230417S02,2014105604,5542,7,3,9.6,3,3,25,,3,3,,,452,0,56,37,00:52.3,2023/4/17,700,8,2,曇,2,稍,2,差し,0.4,0.383,0.371,0.375,0.411,0.42
230417S02,8,230417S02,2019109074,5294,8,1,1.3,1,1,31,,1,1,,,421,1,55,37.2,0:00:52,2023/4/17,700,8,2,曇,2,稍,2,逃げ,0.38,0.4,0.386,0.375,0.4,0.41
230417S06,1,230417S06,2020106256,5560,1,3,149.8,7,7,31,,7,7,7,7,482,2,54,40.6,01:31.7,2023/4/17,702,8,6,曇,2,稍,2,差し,0.2,0.167,0.214,0.212,0.211,0.2
230417S06,2,230417S06,2020104167,5119,2,4,194.4,8,8,31,,8,8,8,8,460,0,56,40.4,01:31.7,2023/4/17,702,8,6,曇,2,稍,2,追込,0.24,0.3,0.271,0.263,0.256,0.27
230417S06,3,230417S06,2020104603,5552,3,3,2.2,2,3,45,,5,5,4,4,476,1,56,40,01:30.5,2023/4/17,702,8,6,曇,2,稍,2,差し,0.42,0.417,0.414,0.425,0.422,0.4
230417S06,4,230417S06,2020100922,5463,4,2,10,4,2,45,,4,4,5,4,490,2,56,40,01:30.5,2023/4/17,702,8,6,曇,2,稍,2,先行,0.42,0.383,0.4,0.388,0.389,0.4
230417S06,5,230417S06,2020105901,5542,5,2,2,1,1,46,,2,2,2,2,501,1,56,40.3,01:30.4,2023/4/17,702,8,6,曇,2,稍,2,先行,0.42,0.433,0.386,0.388,0.411,0.44
230417S06,6,230417S06,2020100763,5294,6,2,24.6,5,6,34,,1,1,1,1,439,-2,54,41.6,01:31.5,2023/4/17,702,8,6,曇,2,稍,2,先行,0.38,0.4,0.4,0.375,0.4,0.4
230417S06,7,230417S06,2020101930,5571,7,3,45.9,6,5,44,,3,3,3,3,447,4,54,40.3,01:30.6,2023/4/17,702,8,6,曇,2,稍,2,差し,0.2,0.2,0.2,0.188,0.189,0.21
230417S06,8,230417S06,2020104368,5490,8,3,7.3,3,4,44,,6,6,6,6,477,-1,54,39.7,01:30.6,2023/4/17,702,8,6,曇,2,稍,2,差し,0.42,0.4,0.386,0.4,0.411,0.42
230417S09,1,230417S09,2016109093,5294,1,3,19.5,7,8,35,,3,5,8,7,462,3,54,41,01:45.5,2023/4/17,703,8,9,小雨,3,稍,2,差し,0.38,0.4,0.414,0.375,0.4,0.4
230417S09,2,230417S09,2017103216,5591,2,2,53.1,8,6,40,,5,6,7,7,467,8,54,40.4,01:44.9,2023/4/17,703,8,9,小雨,3,稍,2,先行,0.26,0.283,0.286,0.287,0.278,0.28
230417S09,3,230417S09,2018101272,5119,3,3,13,5,7,40,,7,6,5,6,447,2,56,40.7,0:01:45,2023/4/17,703,8,9,小雨,3,稍,2,差し,0.22,0.3,0.257,0.263,0.256,0.27
230417S09,4,230417S09,2019103797,a01e8,4,2,2.5,2,5,41,,1,1,3,2,479,-2,56,41.1,01:44.8,2023/4/17,703,8,9,小雨,3,稍,2,先行,0.42,0.45,0.443,0.475,0.467,0.48
230417S09,5,230417S09,2017102821,a03fd,5,3,14.4,6,3,51,,2,2,2,1,517,4,54,40,01:43.8,2023/4/17,703,8,9,小雨,3,稍,2,差し,0.24,0.233,0.243,0.25,0.222,0.22
230417S09,6,230417S09,2018101792,5300,6,4,7.5,3,1,55,,8,8,6,5,453,2,54,38.8,01:43.4,2023/4/17,703,8,9,小雨,3,稍,2,追込,0.26,0.233,0.229,0.225,0.222,0.23
230417S09,7,230417S09,2015105632,5577,7,3,2.3,1,2,51,,5,4,3,2,431,10,54,39.9,01:43.8,2023/4/17,703,8,9,小雨,3,稍,2,差し,0.26,0.233,0.243,0.237,0.244,0.25
